law_id,law_name,sectors,mapping_method,article_no,article_title,txt
9548c2dd-a834-4a55-a195-3816c6465ab8,어린이ㆍ노인 및 장애인 보호구역의 지정 및 관리에 관한 규칙,{SPECIAL_FACILITY},auto_regex,11,실태조사의 대상 및 방법 등,"제11조의3(실태조사의 대상 및 방법 등) [①] ① 실태조사의 대상은 다음 각 호의 구역(이하 ""보호구역등""이라 한다)으로 한다. [1.] 1. 제3조제6항에 따라 지정된 보호구역 [2.] 2. 보호구역 지정대상 시설 또는 장소 주변 도로 중 시장등이 실태조사가 필요하다고 인정하는 구역 [②] ② 실태조사의 항목은 다음 각 호와 같다. [1.] 1. 보호"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,1,목적,제1조(목적) 이 법은 에너지의 수급(需給)을 안정시키고 에너지의 합리적이고 효율적인 이용을 증진하며 에너지소비로 인한 환경피해를 줄임으로써 국민경제의 건전한 발전 및 국민복지의 증진과 지구온난화의 최소화에 이바지함을 목적으로 한다.
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,1,,제1장 총칙
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,2,정의,"제2조(정의) [①] ① 이 법에서 사용하는 용어의 뜻은 다음과 같다. [1.] 1. ""에너지경영시스템""이란 에너지사용자 또는 에너지공급자가 에너지이용효율을 개선할 수 있는 경영목표를 설정하고, 이를 달성하기 위하여 인적ㆍ물적 자원을 일정한 절차와 방법에 따라 체계적이고 지속적으로 관리하는 경영활동체제를 말한다. [2.] 2. ""에너지관리시스템""이란 에너지"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,3,정부와 에너지사용자ㆍ공급자 등의 책무,제3조(정부와 에너지사용자ㆍ공급자 등의 책무) [①] ① 정부는 에너지의 수급안정과 합리적이고 효율적인 이용을 도모하고 이를 통한 온실가스의 배출을 줄이기 위한 기본적이고 종합적인 시책을 강구하고 시행할 책무를 진다. [②] ② 지방자치단체는 관할 지역의 특성을 고려하여 국가에너지정책의 효과적인 수행과 지역경제의 발전을 도모하기 위한 지역에너지시책을 강구하
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,18,대기전력저감대상제품의 지정,"제18조(대기전력저감대상제품의 지정) 기후에너지환경부장관은 외부의 전원과 연결만 되어 있고, 주기능을 수행하지 아니하거나 외부로부터 켜짐 신호를 기다리는 상태에서 소비되는 전력(이하 ""대기전력""이라 한다)의 저감(低減)이 필요하다고 인정되는 에너지사용기자재로서 기후에너지환경부령으로 정하는 제품(이하 ""대기전력저감대상제품""이라 한다)에 대하여 다음 각 호의 "
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,19,대기전력경고표지대상제품의 지정 등,"제19조(대기전력경고표지대상제품의 지정 등) [①] ① 기후에너지환경부장관은 대기전력저감대상제품 중 대기전력 저감을 통한 에너지이용의 효율을 높이기 위하여 제18조제2호의 대기전력저감기준에 적합할 것이 특히 요구되는 제품으로서 기후에너지환경부령으로 정하는 제품(이하 ""대기전력경고표지대상제품""이라 한다)에 대하여 다음 각 호의 사항을 정하여 고시하여야 한다."
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,21,대기전력저감대상제품의 사후관리,"제21조(대기전력저감대상제품의 사후관리) [①] ① 기후에너지환경부장관은 대기전력저감우수제품이 제18조제2호의 대기전력저감기준에 미달하는 경우 기후에너지환경부령으로 정하는 바에 따라 대기전력저감대상제품의 제조업자 또는 수입업자에게 일정한 기간을 정하여 그 시정을 명할 수 있다. <개정 2008.2.29, 2013.3.23, 2025.10.1> [②] ② 기"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,39,검사대상기기의 검사,"제39조(검사대상기기의 검사) [①] ① 특정열사용기자재 중 기후에너지환경부령으로 정하는 검사대상기기(이하 ""검사대상기기""라 한다)의 제조업자는 그 검사대상기기의 제조에 관하여 시ㆍ도지사의 검사를 받아야 한다. <개정 2008.2.29, 2013.3.23, 2025.10.1> [②] ② 다음 각 호의 어느 하나에 해당하는 자(이하 ""검사대상기기설치자""라 한"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,39,수입 검사대상기기의 검사,"제39조의2(수입 검사대상기기의 검사) [①] ① 검사대상기기를 수입하려는 자는 제조업자로 하여금 그 검사대상기기의 제조에 관하여 기후에너지환경부장관의 검사를 받도록 하여야 한다. 다만, 기후에너지환경부장관은 수입 검사대상기기가 다음 각 호의 어느 하나에 해당하는 경우에는 검사대상기기의 안전관리와 위해방지에 지장이 없는 범위에서 기후에너지환경부령으로 정하는"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,40,검사대상기기관리자의 선임,"제40조(검사대상기기관리자의 선임) [①] ① 검사대상기기설치자는 검사대상기기의 안전관리, 위해방지 및 에너지이용의 효율을 관리하기 위하여 검사대상기기의 관리자(이하 ""검사대상기기관리자""라 한다)를 선임하여야 한다. <개정 2018.4.17> [②] ② 검사대상기기관리자의 자격기준과 선임기준, 직무범위 등은 기후에너지환경부령으로 정한다. <개정 2008.2"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,40,검사대상기기 사고의 통보 및 조사,"제40조의2(검사대상기기 사고의 통보 및 조사) [①] ① 검사대상기기설치자는 검사대상기기로 인하여 다음 각 호의 어느 하나에 해당하는 사고가 발생한 때에는 지체 없이 사고의 일시ㆍ내용 등 기후에너지환경부령으로 정하는 사항을 제45조에 따른 한국에너지공단에 통보하여야 하며, 한국에너지공단은 이를 기후에너지환경부장관 또는 시ㆍ도지사에게 보고하여야 한다. <개"
f1d60f11-20a5-4667-8bd7-89d2780c1eeb,에너지이용 합리화법,"{BUILDING,INDUSTRIAL}",auto_regex,70,벌칙 적용 시의 공무원 의제,"제70조(벌칙 적용 시의 공무원 의제) 기후에너지환경부장관이 제69조제3항에 따라 위탁한 업무에 종사하는 기관 또는 단체의 임직원은 「형법」 제129조부터 제132조까지를 적용할 때에는 공무원으로 본다. <개정 2008.2.29, 2013.3.23, 2025.10.1>"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,1,열사용기자재,"제1조의2(열사용기자재) 「에너지이용 합리화법」(이하 ""법""이라 한다) 제2조에 따른 열사용기자재는 별표 1과 같다. 다만, 다음 각 호의 어느 하나에 해당하는 열사용기자재는 제외한다. <개정 2013.3.23, 2017.1.26, 2021.10.12, 2025.10.1> [1.] 1. 「전기사업법」 제2조제2호에 따른 전기사업자가 설치하는 발전소의 발전("
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,1,목적,제1조(목적) 이 규칙은 「에너지이용 합리화법」 및 같은 법 시행령에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,2,에너지열량 환산기준,"제2조(에너지열량 환산기준) 다음 각 호의 어느 하나에 해당하는 대상을 판단하는 경우 에너지원별열량은 「에너지법 시행규칙」 별표 제1호의 총발열량을 기준으로 환산한다. <개정 2011.1.19, 2012.6.28> [1.] 1. 법 제10조제1항에 따른 에너지사용계획(이하 ""에너지사용계획""이라 한다)의 협의대상 [2.] 2. 법 제31조제1항에 따른 에너지"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,3,에너지사용계획의 검토기준 및 검토방법,"제3조(에너지사용계획의 검토기준 및 검토방법) [①] ① 법 제11조제1항에 따른 에너지사용계획의 검토기준은 다음 각 호와 같다. [1.] 1. 에너지의 수급 및 이용 합리화 측면에서 해당 사업의 실시 또는 시설 설치의 타당성 [2.] 2. 부문별ㆍ용도별 에너지 수요의 적절성 [3.] 3. 연료ㆍ열 및 전기의 공급 체계, 공급원 선택 및 관련 시설 건설계획"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,8,효율관리기자재 자체측정의 승인신청,"제8조(효율관리기자재 자체측정의 승인신청) 법 제15조제2항 단서에 따라 효율관리기자재에 대한 자체측정의 승인을 받으려는 자는 별지 제1호서식의 효율관리기자재 자체측정 승인신청서에 다음 각 호의 서류를 첨부하여 기후에너지환경부장관에게 제출하여야 한다. <개정 2013.3.23, 2025.10.1> [1.] 1. 시험설비 현황(시험설비의 목록 및 사진을 포함"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,12,과징금 부과대상,"제12조의2(과징금 부과대상) [①] ① 법 제17조의2제1항 본문에서 ""「자동차관리법」 제3조제1항에 따른 승용자동차 등 기후에너지환경부령으로 정하는 자동차""란 다음 각 호의 어느 하나에 해당하는 자동차를 말한다. <개정 2025.10.1> [1.] 1. 「자동차관리법」 제3조제1항제1호에 따른 승용자동차로서 총중량이 3.5톤 미만인 자동차 [2.] 2."
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,13,대기전력저감대상제품,"제13조(대기전력저감대상제품) [①] ① 법 제18조에 따른 대기전력저감대상제품(이하 ""대기전력저감대상제품""이라 한다)은 별표 2와 같다. [②] ② 법 제18조제5호에서 ""기후에너지환경부령으로 정하는 사항""이란 법 제19조제2항에 따른 대기전력시험기관(이하 ""대기전력시험기관""이라 한다) 또는 자체측정의 승인을 받은 자가 측정할 수 있는 대기전력저감대상제품"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,14,대기전력경고표지대상제품,"제14조(대기전력경고표지대상제품) [①] ① 법 제19조제1항에 따른 대기전력경고표지대상제품(이하 ""대기전력경고표지대상제품""이라 한다)은 다음 각 호와 같다. <개정 2010.1.18> [1.] 1. 삭제 <2022.1.26> [2.] 2. 삭제 <2022.1.26> [3.] 3. 프린터 [4.] 4. 복합기 [5.] 5. 삭제 <2012.4.5> [6.]"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,15,대기전력 자체측정의 승인신청,"제15조(대기전력 자체측정의 승인신청) 법 제19조제2항 단서 또는 법 제20조제1항 단서에 따라 대기전력경고표지대상제품 또는 대기전력저감대상제품에 대한 자체측정의 승인을 받으려는 자는 별지 제2호서식의 대기전력 저감(경고표지) 대상제품 자체측정 승인신청서에 다음 각 호의 서류를 첨부하여 기후에너지환경부장관에게 제출하여야 한다. <개정 2013.3.23, "
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,16,대기전력경고표지대상제품 측정 결과의 신고,제16조(대기전력경고표지대상제품 측정 결과의 신고) 법 제19조제3항에 따라 대기전력경고표지대상제품의 제조업자 또는 수입업자는 대기전력시험기관으로부터 측정 결과를 통보받은 날 또는 자체측정을 완료한 날부터 각각 60일 이내에 그 측정 결과를 공단에 신고하여야 한다.
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,19,시정명령,"제19조(시정명령) 법 제21조제1항에 따라 기후에너지환경부장관은 대기전력저감우수제품이 대기전력저감기준에 미달하는 경우 대기전력저감우수제품의 제조업자 또는 수입업자에게 6개월 이내의 기간을 정하여 다음 각 호의 시정을 명할 수 있다. 다만, 제2호는 대기전력저감우수제품이 대기전력경고표지대상제품에도 해당되는 경우에만 적용한다. <개정 2013.3.23, 20"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,20,고효율에너지인증대상기자재,"제20조(고효율에너지인증대상기자재) [①] ① 법 제22조제1항에 따른 고효율에너지인증대상기자재(이하 ""고효율에너지인증대상기자재""라 한다)는 다음 각 호와 같다. <개정 2013.3.23, 2025.10.1> [1.] 1. 펌프 [2.] 2. 산업건물용 보일러 [3.] 3. 무정전전원장치 [4.] 4. 폐열회수형 환기장치 [5.] 5. 발광다이오드(LED)"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,22,고효율에너지인증대상기자재의 제외 기준 등,제22조의2(고효율에너지인증대상기자재의 제외 기준 등) [①] ① 법 제22조제8항에 따라 기후에너지환경부장관이 고효율에너지인증대상기자재를 제외하는 기준은 별표 2의2와 같다. <개정 2025.10.1> [②] ② 기후에너지환경부장관은 법 제22조제8항에 따라 해당 기자재를 고효율에너지인증대상기자재에서 제외하려는 경우 관계 전문가 및 해당 고효율에너지인증대
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,28,에너지진단 제외대상 사업장,"제28조(에너지진단 제외대상 사업장) 법 제32조제2항 단서에서 ""기후에너지환경부령으로 정하는 범위에 해당하는 사업장""이란 다음 각 호의 어느 하나에 해당하는 사업장을 말한다. <개정 2011.1.19, 2013.3.23, 2025.10.1> [1.] 1. 「전기사업법」 제2조제2호에 따른 전기사업자가 설치하는 발전소 [2.] 2. 「건축법 시행령」 별표 "
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사의 종류 및 적용대상,제31조의7(검사의 종류 및 적용대상) 법 제39조제1항ㆍ제2항ㆍ제4항 및 법 제39조의2제1항에 따른 검사의 종류 및 적용대상은 별표 3의4와 같다. <개정 2017.12.1>
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기,제31조의6(검사대상기기) 법 제39조제1항 및 법 제39조의2제1항에 따라 검사를 받아야 하는 검사대상기기는 별표 3의3과 같다. <개정 2017.12.1>
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기 관리대행기관의 지정 등,"제31조의29(검사대상기기 관리대행기관의 지정 등) [①] ① 「기업활동 규제완화에 관한 특별조치법」 제40조에 따라 검사대상기기관리자의 업무를 위탁할 수 있는 관리대행기관(이하 ""검사대상기기 관리대행기관""이라 한다)은 별표 3의10의 검사대상기기 관리대행기관 지정요건을 갖추어 기후에너지환경부장관의 지정을 받은 자로 한다. <개정 2013.3.23, 201"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기 사고의 통보 등,"제31조의31(검사대상기기 사고의 통보 등) [①] ① 법 제40조의2제1항 각 호 외의 부분에서 ""사고의 일시ㆍ내용 등 기후에너지환경부령으로 정하는 사항""이란 다음 각 호의 사항을 말한다. <개정 2025.10.1> [1.] 1. 통보자의 소속, 성명 및 연락처 [2.] 2. 사고 발생 일시 및 장소 [3.] 3. 사고 내용 [4.] 4. 인명 및 재산의"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기의 폐기신고 등,제31조의23(검사대상기기의 폐기신고 등) [①] ① 법 제39조제7항제1호에 따라 검사대상기기의 설치자가 사용 중인 검사대상기기를 폐기한 경우에는 폐기한 날부터 15일 이내에 별지 제23호서식의 검사대상기기 폐기신고서를 공단이사장에게 제출하여야 한다. [②] ② 법 제39조제7항제2호에 따라 검사대상기기의 설치자가 그 검사대상기기의 사용을 중지한 경우에는
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기관리자의 선임기준,"제31조의27(검사대상기기관리자의 선임기준) [①] ① 법 제40조제2항에 따른 검사대상기기관리자의 선임기준은 1구역마다 1명 이상으로 한다. <개정 2018.7.23> [②] ② 제1항에 따른 1구역은 검사대상기기관리자가 한 시야로 볼 수 있는 범위 또는 중앙통제ㆍ관리설비를 갖추어 검사대상기기관리자 1명이 통제ㆍ관리할 수 있는 범위로 한다. 다만, 캐스케"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기의 설치자의 변경신고,제31조의24(검사대상기기의 설치자의 변경신고) [①] ① 법 제39조제7항제3호에 따라 검사대상기기의 설치자가 변경된 경우 새로운 검사대상기기의 설치자는 그 변경일부터 15일 이내에 별지 제24호서식의 검사대상기기 설치자 변경신고서를 공단이사장에게 제출하여야 한다. [②] ② 제1항에 따른 신고서에는 검사대상기기 설치검사증 및 설치자의 변경사실을 확인할 
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기관리자의 자격 등,"제31조의26(검사대상기기관리자의 자격 등) [①] ① 법 제40조제2항에 따른 검사대상기기관리자의 자격 및 관리범위는 별표 3의9와 같다. 다만, 국방부장관이 관장하고 있는 검사대상기기의 관리자의 자격 등은 국방부장관이 정하는 바에 따른다. <개정 2018.7.23> [②] ② 별표 3의9의 인정검사대상기기관리자가 받아야 할 교육과목, 과목별 시간, 교육"
30b407a2-4ea4-491e-9cad-6f57ec898710,에너지이용 합리화법 시행규칙,"{BUILDING,INDUSTRIAL}",auto_regex,31,검사대상기기관리자의 선임신고 등,"제31조의28(검사대상기기관리자의 선임신고 등) [①] ① 법 제40조제3항에 따라 검사대상기기의 설치자는 검사대상기기관리자를 선임ㆍ해임하거나 검사대상기기관리자가 퇴직한 경우에는 별지 제25호서식의 검사대상기기관리자 선임(해임, 퇴직)신고서에 자격증수첩과 관리할 검사대상기기 검사증을 첨부하여 공단이사장에게 제출하여야 한다. 다만, 제31조의26제1항 단서에"
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,1,,제1장 총칙
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,1,목적,제1조(목적) 이 영은 「에너지이용 합리화법」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,2,지방자치단체 등에 대한 지원,"제2조(지방자치단체 등에 대한 지원) 산업통상부장관 및 기후에너지환경부장관은 법 제3조제2항부터 제5항까지의 규정에 따라 지방자치단체, 에너지사용자와 에너지공급자, 에너지사용기자재와 에너지공급설비를 생산하는 제조업자 및 국민이 각각의 책무를 이행하여 에너지를 효율적으로 이용하고 이를 통한 온실가스배출을 줄일 수 있도록 필요한 사항을 지원할 수 있다. <개정"
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,3,에너지이용 합리화 기본계획 등,"제3조(에너지이용 합리화 기본계획 등) [①] ① 기후에너지환경부장관은 5년마다 법 제4조제1항에 따른 에너지이용 합리화에 관한 기본계획(이하 ""기본계획""이라 한다)을 수립하여야 한다. <개정 2013.3.23, 2025.10.1> [②] ② 관계 행정기관의 장과 특별시장ㆍ광역시장ㆍ도지사 또는 특별자치도지사(이하 ""시ㆍ도지사""라 한다)는 매년 법 제6조제1"
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,3,,제2장 에너지이용 합리화를 위한 계획 및 조치 등
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,12,에너지저장의무 부과대상자,"제12조(에너지저장의무 부과대상자) [①] ① 법 제7조제1항에 따라 산업통상부장관 및 기후에너지환경부장관이 에너지저장의무를 부과할 수 있는 대상자는 다음 각 호와 같다. <개정 2010.4.13, 2013.3.23, 2025.10.1> [1.] 1. 「전기사업법」 제2조제2호에 따른 전기사업자 [2.] 2. 「도시가스사업법」 제2조제2호에 따른 도시가스사"
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,33,온실가스배출 감축 관련 교육훈련 대상 등,제33조(온실가스배출 감축 관련 교육훈련 대상 등) [①] ① 법 제30조제1항에 따른 교육훈련의 대상자는 다음 각 호의 어느 하나에 해당하는 자를 말한다. [1.] 1. 산업계의 온실가스배출 감축 관련 업무담당자 [2.] 2. 정부 등 공공기관의 온실가스배출 감축 관련 업무담당자 [②] ② 법 제30조제1항에 따른 교육훈련의 내용은 다음 각 호와 같다. 
c64e5e75-5609-461b-816e-f361d838240d,에너지이용 합리화법 시행령,"{BUILDING,INDUSTRIAL}",auto_regex,42,냉난방온도의 제한 대상 건물 등,"제42조의2(냉난방온도의 제한 대상 건물 등) [①] ① 법 제36조의2제1항제2호에서 ""대통령령으로 정하는 기준량 이상인 건물""이란 연간 에너지사용량이 2천티오이 이상인 건물을 말한다. [②] ② 기후에너지환경부장관은 법 제36조의2제2항 각 호 외의 부분에 따른 고시를 하려는 경우에는 해당 고시 내용을 고시예정일 7일 이전에 같은 항 각 호에 따른 통지"
58772617-6c22-47a4-9a83-11dd1b8c03f8,연결송수관설비의 화재안전성능기준(NFPC 502),{BUILDING},manual_verified,1,전문,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화활동설비인 연결송수관설비의 성능기준을 규정함을 목적으로 한다."
58772617-6c22-47a4-9a83-11dd1b8c03f8,연결송수관설비의 화재안전성능기준(NFPC 502),{BUILDING},manual_verified,1,목적,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화활동설비인 연결송수관설비의 성능기준을 규정함을 목적으로 한다."
58772617-6c22-47a4-9a83-11dd1b8c03f8,연결송수관설비의 화재안전성능기준(NFPC 502),{BUILDING},manual_verified,2,적용범위,"제2조(적용범위) 이 기준은 「소방시설 설치 및 관리에 관한 법률 시행령」(이하 ""영""이라 한다) 별표 4의 제5호나목에 따른 연결송수관설비의 설치 및 관리에 필요한 사항에 대해 적용한다."
58772617-6c22-47a4-9a83-11dd1b8c03f8,연결송수관설비의 화재안전성능기준(NFPC 502),{BUILDING},manual_verified,3,정의,"제3조(정의) 이 기준에서 사용하는 용어의 정의는 다음과 같다. 1. ""연결송수관설비""란 건축물의 옥외에 설치된 송수구에 소방차로부터 가압수를 송수하고 소방관이 건축물 내에 설치된 방수구에 방수기구함에 비치된 호스를 연결하여 화재를 진압하는 소화활동설비를 말한다. 2. ""주배관""이란 각 층을 수직으로 관통하는 수직배관을 말한다. 3. ""분기배관""이란 배관 "
a38a38a7-933e-467d-90f0-0df5b941f9bf,옥내소화전설비의 화재안전성능기준(NFPC 102),{BUILDING},manual_verified,1,목적,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화설비인 옥내소화전설비의 성능기준을 규정함을 목적으로 한다."
a38a38a7-933e-467d-90f0-0df5b941f9bf,옥내소화전설비의 화재안전성능기준(NFPC 102),{BUILDING},manual_verified,1,전문,"제1조(목적) 이 기준은 「소방시설 설치 및 관리에 관한 법률」(이하 ""법""이라 한다) 제2조제1항제6호가목에 따라 소방청장에게 위임한 사항 중 소화설비인 옥내소화전설비의 성능기준을 규정함을 목적으로 한다."
a38a38a7-933e-467d-90f0-0df5b941f9bf,옥내소화전설비의 화재안전성능기준(NFPC 102),{BUILDING},manual_verified,2,적용범위,"제2조(적용범위) 이 기준은「소방시설 설치 및 관리에 관한 법률 시행령」(이하 ""영""이라 한다) 별표 4 제1호다목에 따른 옥내소화전설비의 설치 및 관리에 대해 적용한다."
a38a38a7-933e-467d-90f0-0df5b941f9bf,옥내소화전설비의 화재안전성능기준(NFPC 102),{BUILDING},manual_verified,3,정의,"제3조(정의) 이 기준에서 사용하는 용어의 정의는 다음과 같다 1. ""고가수조""란 구조물 또는 지형지물 등에 설치하여 자연낙차의 압력으로 급수하는 수조를 말한다. 2. ""압력수조""란 소화용수와 공기를 채우고 일정 압력 이상으로 가압하여 그 압력으로 급수하는 수조를 말한다. 3. ""충압펌프""란 배관 내 압력손실에 따른 주펌프의 빈번한 기동을 방지하기 위하여 "
13afa098-34a9-4fbb-8131-3b5df4d589be,위험물안전관리법,{INDUSTRIAL},auto_regex,1,,제1장 총칙
13afa098-34a9-4fbb-8131-3b5df4d589be,위험물안전관리법,{INDUSTRIAL},auto_regex,1,목적,제1조(목적) 이 법은 위험물의 저장ㆍ취급 및 운반과 이에 따른 안전관리에 관한 사항을 규정함으로써 위험물로 인한 위해를 방지하여 공공의 안전을 확보함을 목적으로 한다.
13afa098-34a9-4fbb-8131-3b5df4d589be,위험물안전관리법,{INDUSTRIAL},auto_regex,2,정의,"제2조(정의) [①] ①이 법에서 사용하는 용어의 정의는 다음과 같다. [1.] 1. ""위험물""이라 함은 인화성 또는 발화성 등의 성질을 가지는 것으로서 대통령령이 정하는 물품을 말한다. [2.] 2. ""지정수량""이라 함은 위험물의 종류별로 위험성을 고려하여 대통령령이 정하는 수량으로서 제6호의 규정에 의한 제조소등의 설치허가 등에 있어서 최저의 기준이 되"
13afa098-34a9-4fbb-8131-3b5df4d589be,위험물안전관리법,{INDUSTRIAL},auto_regex,3,국가의 책무,제3조의2(국가의 책무) [①] ① 국가는 위험물에 의한 사고를 예방하기 위하여 다음 각 호의 사항을 포함하는 시책을 수립ㆍ시행하여야 한다. [1.] 1. 위험물의 유통실태 분석 [2.] 2. 위험물에 의한 사고 유형의 분석 [3.] 3. 사고 예방을 위한 안전기술 개발 [4.] 4. 전문인력 양성 [5.] 5. 그 밖에 사고 예방을 위하여 필요한 사항 [
13afa098-34a9-4fbb-8131-3b5df4d589be,위험물안전관리법,{INDUSTRIAL},auto_regex,3,적용제외,제3조(적용제외) 이 법은 항공기ㆍ선박(선박법 제1조의2제1항의 규정에 따른 선박을 말한다)ㆍ철도 및 궤도에 의한 위험물의 저장ㆍ취급 및 운반에 있어서는 이를 적용하지 아니한다. <개정 2007.8.3>
